0,1,2,3,4,5,6,7,8,labels
568.2950978414948,-305.2941941927542,-37.091538154809875,-0.847875655882824,-17.7720688837513,-7.004371036180499,-6.827753799544895,-1.9888705139910008,0.9495471921618729,0.0
49.137960746127554,-91.86898178356827,15.10626163624521,-15.294141740186655,-10.185522028161794,-1.041286159399243,-2.9999114781428244,4.681271831806797,0.9547269082600098,3.0
-110.83411616259008,32.81574841637449,4.089979618272834,-3.9493743514479442,-2.825236294129453,0.12085662356308122,0.6360785256839171,-2.79716936958552,-0.42003396246287017,0.0
-68.82102809969001,43.66946616232168,-32.554137434061566,-2.0564610459866532,23.40833160410124,-0.7246083899402107,4.831649665991679,3.2891148707695055,1.4162880518732421,3.0
48.405411825268224,75.24611636730056,9.712811821021262,-6.158769152812808,-5.224746546652012,0.13357810937157602,0.16907083090373412,-3.0648162565983084,0.07937869497041411,4.0
209.696075390943,-58.12640735839045,-77.45378322529747,58.135567606586626,-7.571877561023986,2.157345547639533,16.06802905063946,-0.4730925423825785,-1.1377277471657772,3.0
-119.58805682234528,27.97230355151977,3.8653144130750214,-3.9642599727140486,-2.781557666229555,0.17189215356252047,0.733840907702979,-2.9638228601643264,0.2557022748538738,0.0
288.6797216051882,-203.92362358797976,-37.43915216644991,-10.694205394551082,4.300520806748494,2.543389248201369,5.9753168476064715,5.393116117468976,0.05099992219505636,4.0
264.8587851050912,-181.76655931244568,-31.980512024330828,15.027388894867467,-7.735177520931508,-5.869351031814311,0.2995473917999094,5.174529744038854,1.004084923703954,3.0
52.922770070797625,-71.84986369832588,15.960348362702856,-14.141062885213868,-9.519833554422558,-0.9295313415242866,-2.745103314139792,4.654684589738044,1.1929153358290383,3.0
510.73376221652444,-345.78007034234366,-33.716948970497505,-44.636819997191004,-6.089267086727918,-3.4220034835883073,-3.6209428515612814,-1.4760575137034446,-1.9030923308835503,0.0
-37.51945985662726,67.08220630178457,-48.371231900469624,24.087616903741512,15.475710829053307,-4.0868887516819,-7.026717569326391,0.3624161848383619,-0.36382634367618344,2.0
-81.9474093589621,21.7650562361985,-1.6419385981225723,60.84504069551873,-20.200160557187598,-5.3255732477323905,-0.6554672558817621,-3.49135825771837,1.6089770082627741,0.0
131.60088592198653,-91.60481989318214,-3.249078596495553,43.14659826198504,-5.387243057783921,-5.523133450112672,3.1998566366081946,2.7074184677956614,0.38289858018012934,2.0
